custom_year,custom_month,custom_day,custom_date,custom_user_id,custom_produit_id,custom_event_name,sales,quantity
year1,month1,day3,date3,user457,produit114,event_name1,,
year1,month1,day3,date3,user457,produit114,event_name1,,
year1,month1,day3,date3,user457,produit114,event_name1,,
year1,month1,day3,date3,user457,produit114,event_name1,,
year1,month1,day6,date6,user457,produit114,event_name1,,
year1,month1,day1,date1,user511,produit114,event_name1,,
year1,month1,day8,date8,user517,produit114,event_name1,,
year1,month1,day3,date3,user544,produit114,event_name1,,
year1,month1,day2,date2,user548,produit114,event_name1,,
year1,month1,day2,date2,user548,produit114,event_name1,,
year1,month1,day4,date4,user621,produit114,event_name1,,
year1,month1,day2,date2,user709,produit114,event_name1,,
year1,month1,day2,date2,user949,produit114,event_name1,,
year1,month1,day2,date2,user1005,produit114,event_name1,,
year1,month1,day1,date1,user1104,produit114,event_name1,,
year1,month1,day4,date4,user1206,produit114,event_name1,,
year1,month1,day4,date4,user1206,produit114,event_name1,,
year1,month1,day1,date1,user1227,produit114,event_name1,,
year1,month1,day8,date8,user1233,produit114,event_name1,,
year1,month1,day2,date2,user1256,produit114,event_name1,,
year1,month1,day1,date1,user1377,produit114,event_name1,,
year1,month1,day1,date1,user1377,produit114,event_name1,,
year1,month1,day1,date1,user1377,produit114,event_name1,,
year1,month1,day1,date1,user1377,produit114,event_name1,,
year1,month1,day1,date1,user1377,produit114,event_name1,,
year1,month1,day1,date1,user1377,produit114,event_name1,,
year1,month1,day2,date2,user1377,produit114,event_name1,,
year1,month1,day2,date2,user1377,produit114,event_name1,,
year1,month1,day2,date2,user1377,produit114,event_name1,,
year1,month1,day4,date4,user1377,produit114,event_name1,,
year1,month1,day6,date6,user1377,produit114,event_name1,,
year1,month1,day1,date1,user1421,produit114,event_name1,,
year1,month1,day1,date1,user1456,produit114,event_name1,,
year1,month1,day1,date1,user1536,produit114,event_name1,,
year1,month1,day1,date1,user1536,produit114,event_name1,,
year1,month1,day1,date1,user1536,produit114,event_name1,,
year1,month1,day1,date1,user1536,produit114,event_name1,,
year1,month1,day5,date5,user1551,produit114,event_name1,,
year1,month1,day4,date4,user1702,produit114,event_name1,,
year1,month1,day4,date4,user1702,produit114,event_name1,,
year1,month1,day4,date4,user1714,produit114,event_name1,,
year1,month1,day2,date2,user1778,produit114,event_name1,,
year1,month1,day4,date4,user1786,produit114,event_name1,,
year1,month1,day4,date4,user1816,produit114,event_name1,,
year1,month1,day4,date4,user1816,produit114,event_name1,,
year1,month1,day2,date2,user1894,produit114,event_name1,,
year1,month1,day4,date4,user1970,produit114,event_name1,,
year1,month1,day1,date1,user2006,produit114,event_name1,,
year1,month1,day2,date2,user2088,produit114,event_name1,,
year1,month1,day2,date2,user2126,produit114,event_name1,,
year1,month1,day3,date3,user2231,produit114,event_name1,,
year1,month1,day3,date3,user2231,produit114,event_name1,,
year1,month1,day4,date4,user2296,produit114,event_name1,,
year1,month1,day4,date4,user2305,produit114,event_name1,,
year1,month1,day5,date5,user2379,produit114,event_name1,,
year1,month1,day4,date4,user2383,produit114,event_name1,,
year1,month1,day4,date4,user2403,produit114,event_name1,,
year1,month1,day4,date4,user2403,produit114,event_name1,,
year1,month1,day4,date4,user2403,produit114,event_name1,,
year1,month1,day8,date8,user2468,produit114,event_name1,,
year1,month1,day2,date2,user2500,produit114,event_name1,,
year1,month1,day1,date1,user2546,produit114,event_name1,,
year1,month1,day6,date6,user2551,produit114,event_name1,,
year1,month1,day8,date8,user2729,produit114,event_name1,,
year1,month1,day8,date8,user2729,produit114,event_name1,,
year1,month1,day1,date1,user3147,produit114,event_name1,,
year1,month1,day2,date2,user3208,produit114,event_name1,,
year1,month1,day4,date4,user3248,produit114,event_name1,,
year1,month1,day1,date1,user3249,produit114,event_name1,,
year1,month1,day4,date4,user3270,produit114,event_name1,,
year1,month1,day4,date4,user3301,produit114,event_name1,,
year1,month1,day4,date4,user3365,produit114,event_name1,,
year1,month1,day8,date8,user3509,produit114,event_name1,,
year1,month1,day1,date1,user3552,produit114,event_name1,,
year1,month1,day1,date1,user3562,produit114,event_name1,,
year1,month1,day1,date1,user3567,produit114,event_name1,,
year1,month1,day1,date1,user3574,produit114,event_name1,,
year1,month1,day1,date1,user3602,produit114,event_name1,,
year1,month1,day2,date2,user3624,produit114,event_name1,,
year1,month1,day4,date4,user3659,produit114,event_name1,,
year1,month1,day4,date4,user3663,produit114,event_name1,,
year1,month1,day4,date4,user3663,produit114,event_name1,,
year1,month1,day8,date8,user3686,produit114,event_name1,,
year1,month1,day4,date4,user3695,produit114,event_name1,,
year1,month1,day4,date4,user3695,produit114,event_name1,,
year1,month1,day8,date8,user3731,produit114,event_name1,,
year1,month1,day1,date1,user3816,produit114,event_name1,,
year1,month1,day3,date3,user3915,produit114,event_name1,,
year1,month1,day2,date2,user3999,produit114,event_name1,,
year1,month1,day5,date5,user4071,produit114,event_name1,,
year1,month1,day1,date1,user4131,produit114,event_name1,,
year1,month1,day1,date1,user4141,produit114,event_name1,,
year1,month1,day1,date1,user4193,produit114,event_name1,,
year1,month1,day3,date3,user4262,produit114,event_name1,,
year1,month1,day1,date1,user4266,produit114,event_name1,,
year1,month1,day4,date4,user4298,produit114,event_name1,,
year1,month1,day2,date2,user4310,produit114,event_name1,,
year1,month1,day5,date5,user4482,produit114,event_name1,,
year1,month1,day4,date4,user4488,produit114,event_name1,,
year1,month1,day4,date4,user4619,produit114,event_name1,,
year1,month1,day4,date4,user4710,produit114,event_name1,,
year1,month1,day4,date4,user4710,produit114,event_name1,,
year1,month1,day4,date4,user4739,produit114,event_name1,,
year1,month1,day6,date6,user4909,produit114,event_name1,,
year1,month1,day6,date6,user4909,produit114,event_name1,,
year1,month1,day6,date6,user4909,produit114,event_name1,,
year1,month1,day6,date6,user4909,produit114,event_name1,,
year1,month1,day6,date6,user4909,produit114,event_name1,,
year1,month1,day2,date2,user4914,produit114,event_name1,,
year1,month1,day4,date4,user4942,produit114,event_name1,,
year1,month1,day1,date1,user4958,produit114,event_name1,,
year1,month1,day4,date4,user4966,produit114,event_name1,,
year1,month1,day1,date1,user5032,produit114,event_name1,,
year1,month1,day2,date2,user5049,produit114,event_name1,,
year1,month1,day1,date1,user5114,produit114,event_name1,,
year1,month1,day8,date8,user5221,produit114,event_name1,,
year1,month1,day7,date7,user5230,produit114,event_name1,,
year1,month1,day3,date3,user5352,produit114,event_name1,,
year1,month1,day3,date3,user5352,produit114,event_name1,,
year1,month1,day3,date3,user5352,produit114,event_name1,,
year1,month1,day3,date3,user5352,produit114,event_name1,,
year1,month1,day8,date8,user5394,produit114,event_name1,,
year1,month1,day1,date1,user5404,produit114,event_name1,,
year1,month1,day2,date2,user5533,produit114,event_name1,,
year1,month1,day2,date2,user5533,produit114,event_name1,,
year1,month1,day2,date2,user5533,produit114,event_name1,,
year1,month1,day8,date8,user5551,produit114,event_name1,,
year1,month1,day5,date5,user5610,produit114,event_name1,,
year1,month1,day8,date8,user5663,produit114,event_name1,,
year1,month1,day8,date8,user5663,produit114,event_name1,,
year1,month1,day8,date8,user5663,produit114,event_name1,,
year1,month1,day4,date4,user5797,produit114,event_name1,,
year1,month1,day2,date2,user6041,produit114,event_name1,,
year1,month1,day4,date4,user6172,produit114,event_name1,,
year1,month1,day2,date2,user6212,produit114,event_name1,,
year1,month1,day4,date4,user6278,produit114,event_name1,,
year1,month1,day1,date1,user6348,produit114,event_name1,,
year1,month1,day1,date1,user6348,produit114,event_name1,,
year1,month1,day1,date1,user6348,produit114,event_name1,,
year1,month1,day1,date1,user6348,produit114,event_name1,,
year1,month1,day1,date1,user6348,produit114,event_name1,,
year1,month1,day1,date1,user6348,produit114,event_name1,,
year1,month1,day1,date1,user6348,produit114,event_name1,,
year1,month1,day1,date1,user6389,produit114,event_name1,,
year1,month1,day3,date3,user6488,produit114,event_name1,,
year1,month1,day2,date2,user6496,produit114,event_name1,,
year1,month1,day2,date2,user6568,produit114,event_name1,,
year1,month1,day2,date2,user6568,produit114,event_name1,,
year1,month1,day2,date2,user6613,produit114,event_name1,,
year1,month1,day1,date1,user6630,produit114,event_name1,,
year1,month1,day3,date3,user6648,produit114,event_name1,,
year1,month1,day3,date3,user6648,produit114,event_name1,,
year1,month1,day3,date3,user6648,produit114,event_name1,,
year1,month1,day3,date3,user6648,produit114,event_name1,,
year1,month1,day3,date3,user6648,produit114,event_name1,,
year1,month1,day3,date3,user6648,produit114,event_name1,,
year1,month1,day3,date3,user6648,produit114,event_name1,,
year1,month1,day4,date4,user6703,produit114,event_name1,,
year1,month1,day4,date4,user6703,produit114,event_name1,,
year1,month1,day5,date5,user6730,produit114,event_name1,,
year1,month1,day5,date5,user6730,produit114,event_name1,,
year1,month1,day4,date4,user6752,produit114,event_name1,,
year1,month1,day8,date8,user7132,produit114,event_name1,,
year1,month1,day1,date1,user7171,produit114,event_name1,,
year1,month1,day1,date1,user7171,produit114,event_name1,,
year1,month1,day1,date1,user7230,produit114,event_name1,,
year1,month1,day1,date1,user7310,produit114,event_name1,,
year1,month1,day3,date3,user7335,produit114,event_name1,,
year1,month1,day4,date4,user7530,produit114,event_name1,,
year1,month1,day2,date2,user7546,produit114,event_name1,,
year1,month1,day7,date7,user7587,produit114,event_name1,,
year1,month1,day2,date2,user7646,produit114,event_name1,,
year1,month1,day2,date2,user7667,produit114,event_name1,,
year1,month1,day2,date2,user7667,produit114,event_name1,,
year1,month1,day2,date2,user7667,produit114,event_name1,,
year1,month1,day2,date2,user7667,produit114,event_name1,,
year1,month1,day2,date2,user7667,produit114,event_name1,,
year1,month1,day2,date2,user7667,produit114,event_name1,,
year1,month1,day7,date7,user7671,produit114,event_name1,,
year1,month1,day7,date7,user7683,produit114,event_name1,,
year1,month1,day7,date7,user7683,produit114,event_name1,,
year1,month1,day2,date2,user7738,produit114,event_name1,,
year1,month1,day8,date8,user7758,produit114,event_name1,,
year1,month1,day8,date8,user7758,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day3,date3,user7895,produit114,event_name1,,
year1,month1,day2,date2,user7908,produit114,event_name1,,
year1,month1,day1,date1,user7979,produit114,event_name1,,
year1,month1,day3,date3,user7980,produit114,event_name1,,
year1,month1,day8,date8,user8011,produit114,event_name1,,
year1,month1,day8,date8,user8011,produit114,event_name1,,
year1,month1,day8,date8,user8011,produit114,event_name1,,
year1,month1,day8,date8,user8011,produit114,event_name1,,
year1,month1,day8,date8,user8011,produit114,event_name1,,
year1,month1,day2,date2,user8020,produit114,event_name1,,
year1,month1,day1,date1,user8122,produit114,event_name1,,
year1,month1,day1,date1,user8185,produit114,event_name1,,
year1,month1,day5,date5,user8425,produit114,event_name1,,
year1,month1,day5,date5,user8425,produit114,event_name1,,
year1,month1,day1,date1,user8453,produit114,event_name1,,
year1,month1,day2,date2,user8465,produit114,event_name1,,
year1,month1,day5,date5,user8514,produit114,event_name1,,
year1,month1,day5,date5,user8578,produit114,event_name1,,
year1,month1,day5,date5,user8578,produit114,event_name1,,
year1,month1,day5,date5,user8578,produit114,event_name1,,
year1,month1,day8,date8,user8578,produit114,event_name1,,
year1,month1,day8,date8,user8578,produit114,event_name1,,
year1,month1,day8,date8,user8578,produit114,event_name1,,
year1,month1,day2,date2,user5,produit115,event_name1,,
year1,month1,day2,date2,user5,produit115,event_name1,,
year1,month1,day5,date5,user15,produit115,event_name1,,
year1,month1,day1,date1,user58,produit115,event_name1,,
year1,month1,day4,date4,user79,produit115,event_name1,,
year1,month1,day5,date5,user135,produit115,event_name1,,
year1,month1,day7,date7,user146,produit115,event_name1,,
year1,month1,day4,date4,user150,produit115,event_name1,,
year1,month1,day4,date4,user150,produit115,event_name1,,
year1,month1,day3,date3,user153,produit115,event_name1,,
year1,month1,day6,date6,user170,produit115,event_name1,,
year1,month1,day5,date5,user267,produit115,event_name1,,
year1,month1,day5,date5,user267,produit115,event_name1,,
year1,month1,day5,date5,user267,produit115,event_name1,,
year1,month1,day5,date5,user273,produit115,event_name1,,
year1,month1,day8,date8,user273,produit115,event_name1,,
year1,month1,day2,date2,user286,produit115,event_name1,,
year1,month1,day5,date5,user466,produit115,event_name1,,
year1,month1,day1,date1,user476,produit115,event_name1,,
year1,month1,day1,date1,user476,produit115,event_name1,,
year1,month1,day1,date1,user492,produit115,event_name1,,
year1,month1,day1,date1,user492,produit115,event_name1,,
year1,month1,day7,date7,user615,produit115,event_name1,,
year1,month1,day6,date6,user772,produit115,event_name1,,
year1,month1,day1,date1,user837,produit115,event_name1,,
year1,month1,day1,date1,user837,produit115,event_name1,,
year1,month1,day3,date3,user867,produit115,event_name1,,
year1,month1,day8,date8,user887,produit115,event_name1,,
year1,month1,day3,date3,user898,produit115,event_name1,,
year1,month1,day8,date8,user910,produit115,event_name1,,
year1,month1,day5,date5,user918,produit115,event_name1,,
year1,month1,day6,date6,user918,produit115,event_name1,,
year1,month1,day6,date6,user936,produit115,event_name1,,
year1,month1,day6,date6,user936,produit115,event_name1,,
year1,month1,day3,date3,user1048,produit115,event_name1,,
year1,month1,day7,date7,user1157,produit115,event_name1,,
year1,month1,day7,date7,user1163,produit115,event_name1,,
year1,month1,day4,date4,user1280,produit115,event_name1,,
year1,month1,day2,date2,user1310,produit115,event_name1,,
year1,month1,day2,date2,user1327,produit115,event_name1,,
year1,month1,day2,date2,user1327,produit115,event_name1,,
year1,month1,day2,date2,user1327,produit115,event_name1,,
year1,month1,day6,date6,user1399,produit115,event_name1,,
year1,month1,day3,date3,user1400,produit115,event_name1,,
year1,month1,day3,date3,user1400,produit115,event_name1,,
year1,month1,day4,date4,user1400,produit115,event_name1,,
year1,month1,day4,date4,user1400,produit115,event_name1,,
year1,month1,day8,date8,user1417,produit115,event_name1,,
year1,month1,day1,date1,user1470,produit115,event_name1,,
year1,month1,day1,date1,user1470,produit115,event_name1,,
year1,month1,day1,date1,user1470,produit115,event_name1,,
year1,month1,day2,date2,user1679,produit115,event_name1,,
year1,month1,day1,date1,user1698,produit115,event_name1,,
year1,month1,day5,date5,user1715,produit115,event_name1,,
year1,month1,day5,date5,user1715,produit115,event_name1,,
year1,month1,day5,date5,user1869,produit115,event_name1,,
year1,month1,day4,date4,user1890,produit115,event_name1,,
year1,month1,day3,date3,user2120,produit115,event_name1,,
year1,month1,day6,date6,user2121,produit115,event_name1,,
year1,month1,day1,date1,user2195,produit115,event_name1,,
year1,month1,day7,date7,user2242,produit115,event_name1,,
year1,month1,day7,date7,user2242,produit115,event_name1,,
year1,month1,day1,date1,user2255,produit115,event_name1,,
year1,month1,day7,date7,user2332,produit115,event_name1,,
year1,month1,day7,date7,user2332,produit115,event_name1,,
year1,month1,day3,date3,user2458,produit115,event_name1,,
year1,month1,day2,date2,user2495,produit115,event_name1,,
year1,month1,day3,date3,user2495,produit115,event_name1,,
year1,month1,day3,date3,user2495,produit115,event_name1,,
year1,month1,day3,date3,user2495,produit115,event_name1,,
year1,month1,day6,date6,user2509,produit115,event_name1,,
year1,month1,day6,date6,user2522,produit115,event_name1,,
year1,month1,day5,date5,user2535,produit115,event_name1,,
year1,month1,day4,date4,user2558,produit115,event_name1,,
year1,month1,day4,date4,user2608,produit115,event_name1,,
year1,month1,day4,date4,user2608,produit115,event_name1,,
year1,month1,day5,date5,user2686,produit115,event_name1,,
year1,month1,day3,date3,user2714,produit115,event_name1,,
year1,month1,day5,date5,user2747,produit115,event_name1,,
year1,month1,day1,date1,user2874,produit115,event_name1,,
year1,month1,day4,date4,user2884,produit115,event_name1,,
year1,month1,day4,date4,user2884,produit115,event_name1,,
year1,month1,day4,date4,user2884,produit115,event_name1,,
year1,month1,day4,date4,user2884,produit115,event_name1,,
year1,month1,day6,date6,user2885,produit115,event_name1,,
year1,month1,day1,date1,user3065,produit115,event_name1,,
year1,month1,day5,date5,user3153,produit115,event_name1,,
year1,month1,day8,date8,user3174,produit115,event_name1,,
year1,month1,day8,date8,user3174,produit115,event_name1,,
year1,month1,day5,date5,user3209,produit115,event_name1,,
year1,month1,day8,date8,user3254,produit115,event_name1,,
year1,month1,day5,date5,user3367,produit115,event_name1,,
year1,month1,day3,date3,user3458,produit115,event_name1,,
year1,month1,day7,date7,user3516,produit115,event_name1,,
year1,month1,day7,date7,user3586,produit115,event_name1,,
year1,month1,day7,date7,user3586,produit115,event_name1,,
year1,month1,day8,date8,user3586,produit115,event_name1,,
year1,month1,day8,date8,user3586,produit115,event_name1,,
year1,month1,day1,date1,user3602,produit115,event_name1,,
year1,month1,day3,date3,user3684,produit115,event_name1,,
year1,month1,day3,date3,user3684,produit115,event_name1,,
year1,month1,day3,date3,user3684,produit115,event_name1,,
year1,month1,day3,date3,user3684,produit115,event_name1,,
year1,month1,day6,date6,user3698,produit115,event_name1,,
year1,month1,day1,date1,user3922,produit115,event_name1,,
year1,month1,day7,date7,user3936,produit115,event_name1,,
year1,month1,day6,date6,user3937,produit115,event_name1,,
year1,month1,day4,date4,user3938,produit115,event_name1,,
year1,month1,day4,date4,user4114,produit115,event_name1,,
year1,month1,day8,date8,user4124,produit115,event_name1,,
year1,month1,day8,date8,user4124,produit115,event_name1,,
year1,month1,day8,date8,user4124,produit115,event_name1,,
year1,month1,day8,date8,user4124,produit115,event_name1,,
year1,month1,day7,date7,user4155,produit115,event_name1,,
year1,month1,day2,date2,user4212,produit115,event_name1,,
year1,month1,day2,date2,user4212,produit115,event_name1,,
year1,month1,day7,date7,user4222,produit115,event_name1,,
year1,month1,day2,date2,user4278,produit115,event_name1,,
year1,month1,day2,date2,user4278,produit115,event_name1,,
year1,month1,day1,date1,user4348,produit115,event_name1,,
year1,month1,day3,date3,user4444,produit115,event_name1,,
year1,month1,day5,date5,user4450,produit115,event_name1,,
year1,month1,day3,date3,user4458,produit115,event_name1,,
year1,month1,day3,date3,user4458,produit115,event_name1,,
year1,month1,day8,date8,user4543,produit115,event_name1,,
year1,month1,day6,date6,user4571,produit115,event_name1,,
year1,month1,day7,date7,user4606,produit115,event_name1,,
year1,month1,day8,date8,user4614,produit115,event_name1,,
year1,month1,day1,date1,user4621,produit115,event_name1,,
year1,month1,day3,date3,user4685,produit115,event_name1,,
year1,month1,day3,date3,user4685,produit115,event_name1,,
year1,month1,day3,date3,user4685,produit115,event_name1,,
year1,month1,day3,date3,user4685,produit115,event_name1,,
year1,month1,day5,date5,user4689,produit115,event_name1,,
year1,month1,day5,date5,user4689,produit115,event_name1,,
year1,month1,day4,date4,user4697,produit115,event_name1,,
year1,month1,day8,date8,user4698,produit115,event_name1,,
year1,month1,day8,date8,user4698,produit115,event_name1,,
year1,month1,day8,date8,user4698,produit115,event_name1,,
year1,month1,day5,date5,user4818,produit115,event_name1,,
year1,month1,day7,date7,user4829,produit115,event_name1,,
year1,month1,day3,date3,user4842,produit115,event_name1,,
year1,month1,day1,date1,user4854,produit115,event_name1,,
year1,month1,day1,date1,user4854,produit115,event_name1,,
year1,month1,day1,date1,user4975,produit115,event_name1,,
year1,month1,day7,date7,user4984,produit115,event_name1,,
year1,month1,day2,date2,user4988,produit115,event_name1,,
year1,month1,day7,date7,user5070,produit115,event_name1,,
year1,month1,day1,date1,user5076,produit115,event_name1,,
year1,month1,day4,date4,user5161,produit115,event_name1,,
year1,month1,day6,date6,user5238,produit115,event_name1,,
year1,month1,day7,date7,user5308,produit115,event_name1,,
year1,month1,day7,date7,user5336,produit115,event_name1,,
year1,month1,day4,date4,user5338,produit115,event_name1,,
year1,month1,day3,date3,user5402,produit115,event_name1,,
year1,month1,day4,date4,user5418,produit115,event_name1,,
year1,month1,day3,date3,user5532,produit115,event_name1,,
year1,month1,day5,date5,user5534,produit115,event_name1,,
year1,month1,day4,date4,user5538,produit115,event_name1,,
year1,month1,day2,date2,user5554,produit115,event_name1,,
year1,month1,day8,date8,user5568,produit115,event_name1,,
year1,month1,day2,date2,user5612,produit115,event_name1,,
year1,month1,day6,date6,user5617,produit115,event_name1,,
year1,month1,day5,date5,user5639,produit115,event_name1,,
year1,month1,day7,date7,user5661,produit115,event_name1,,
year1,month1,day6,date6,user5674,produit115,event_name1,,
year1,month1,day5,date5,user5696,produit115,event_name1,,
year1,month1,day6,date6,user5769,produit115,event_name1,,
year1,month1,day3,date3,user5921,produit115,event_name1,,
year1,month1,day5,date5,user5942,produit115,event_name1,,
year1,month1,day5,date5,user5966,produit115,event_name1,,
year1,month1,day5,date5,user5998,produit115,event_name1,,
year1,month1,day8,date8,user6081,produit115,event_name1,,
year1,month1,day6,date6,user6188,produit115,event_name1,,
year1,month1,day4,date4,user6203,produit115,event_name1,,
year1,month1,day4,date4,user6203,produit115,event_name1,,
year1,month1,day4,date4,user6203,produit115,event_name1,,
year1,month1,day6,date6,user6307,produit115,event_name1,,
year1,month1,day1,date1,user6323,produit115,event_name1,,
year1,month1,day1,date1,user6373,produit115,event_name1,,
year1,month1,day1,date1,user6373,produit115,event_name1,,
year1,month1,day2,date2,user6396,produit115,event_name1,,
year1,month1,day2,date2,user6467,produit115,event_name1,,
year1,month1,day2,date2,user6467,produit115,event_name1,,
year1,month1,day2,date2,user6467,produit115,event_name1,,
year1,month1,day2,date2,user6467,produit115,event_name1,,
year1,month1,day2,date2,user6496,produit115,event_name1,,
year1,month1,day8,date8,user6548,produit115,event_name1,,
year1,month1,day5,date5,user6553,produit115,event_name1,,
year1,month1,day3,date3,user6583,produit115,event_name1,,
year1,month1,day7,date7,user6847,produit115,event_name1,,
year1,month1,day1,date1,user6848,produit115,event_name1,,
year1,month1,day7,date7,user6882,produit115,event_name1,,
year1,month1,day7,date7,user6994,produit115,event_name1,,
year1,month1,day3,date3,user7089,produit115,event_name1,,
year1,month1,day1,date1,user7111,produit115,event_name1,,
year1,month1,day1,date1,user7111,produit115,event_name1,,
year1,month1,day1,date1,user7111,produit115,event_name1,,
year1,month1,day7,date7,user7111,produit115,event_name1,,
year1,month1,day7,date7,user7111,produit115,event_name1,,
year1,month1,day8,date8,user7111,produit115,event_name1,,
year1,month1,day8,date8,user7121,produit115,event_name1,,
year1,month1,day5,date5,user7172,produit115,event_name1,,
year1,month1,day3,date3,user7198,produit115,event_name1,,
year1,month1,day3,date3,user7198,produit115,event_name1,,
year1,month1,day3,date3,user7198,produit115,event_name1,,
year1,month1,day3,date3,user7198,produit115,event_name1,,
year1,month1,day1,date1,user7307,produit115,event_name1,,
year1,month1,day2,date2,user7324,produit115,event_name1,,
year1,month1,day5,date5,user7378,produit115,event_name1,,
year1,month1,day1,date1,user7421,produit115,event_name1,,
year1,month1,day2,date2,user7480,produit115,event_name1,,
year1,month1,day3,date3,user7551,produit115,event_name1,,
year1,month1,day5,date5,user7554,produit115,event_name1,,
year1,month1,day5,date5,user7562,produit115,event_name1,,
year1,month1,day5,date5,user7562,produit115,event_name1,,
year1,month1,day3,date3,user7567,produit115,event_name1,,
year1,month1,day3,date3,user7820,produit115,event_name1,,
year1,month1,day3,date3,user7820,produit115,event_name1,,
year1,month1,day4,date4,user7821,produit115,event_name1,,
year1,month1,day4,date4,user7852,produit115,event_name1,,
year1,month1,day4,date4,user8048,produit115,event_name1,,
year1,month1,day1,date1,user8063,produit115,event_name1,,
year1,month1,day6,date6,user8124,produit115,event_name1,,
year1,month1,day8,date8,user8157,produit115,event_name1,,
year1,month1,day8,date8,user8157,produit115,event_name1,,
year1,month1,day2,date2,user8166,produit115,event_name1,,
year1,month1,day2,date2,user8167,produit115,event_name1,,
year1,month1,day6,date6,user8251,produit115,event_name1,,
year1,month1,day6,date6,user8251,produit115,event_name1,,
year1,month1,day1,date1,user8308,produit115,event_name1,,
year1,month1,day4,date4,user8379,produit115,event_name1,,
year1,month1,day4,date4,user8491,produit115,event_name1,,
year1,month1,day3,date3,user8522,produit115,event_name1,,
year1,month1,day6,date6,user108,produit116,event_name1,,
year1,month1,day3,date3,user151,produit116,event_name1,,
year1,month1,day2,date2,user156,produit116,event_name1,,
year1,month1,day2,date2,user156,produit116,event_name1,,
year1,month1,day2,date2,user387,produit116,event_name1,,
year1,month1,day3,date3,user1078,produit116,event_name1,,
year1,month1,day7,date7,user1293,produit116,event_name1,,
year1,month1,day5,date5,user1404,produit116,event_name1,,
year1,month1,day5,date5,user1404,produit116,event_name1,,
year1,month1,day2,date2,user1504,produit116,event_name1,,
year1,month1,day2,date2,user1504,produit116,event_name1,,
year1,month1,day1,date1,user1670,produit116,event_name1,,
year1,month1,day7,date7,user1676,produit116,event_name1,,
year1,month1,day8,date8,user1705,produit116,event_name1,,
year1,month1,day8,date8,user1705,produit116,event_name1,,
year1,month1,day7,date7,user1784,produit116,event_name1,,
year1,month1,day3,date3,user1864,produit116,event_name1,,
year1,month1,day6,date6,user2121,produit116,event_name1,,
year1,month1,day7,date7,user2121,produit116,event_name1,,
year1,month1,day2,date2,user2559,produit116,event_name1,,
year1,month1,day4,date4,user2605,produit116,event_name1,,
year1,month1,day2,date2,user2783,produit116,event_name1,,
year1,month1,day6,date6,user2885,produit116,event_name1,,
year1,month1,day6,date6,user2978,produit116,event_name1,,
year1,month1,day5,date5,user3153,produit116,event_name1,,
year1,month1,day2,date2,user3175,produit116,event_name1,,
year1,month1,day4,date4,user3235,produit116,event_name1,,
year1,month1,day6,date6,user3377,produit116,event_name1,,
year1,month1,day6,date6,user3634,produit116,event_name1,,
year1,month1,day2,date2,user3680,produit116,event_name1,,
year1,month1,day2,date2,user3680,produit116,event_name1,,
year1,month1,day8,date8,user3691,produit116,event_name1,,
year1,month1,day4,date4,user4055,produit116,event_name1,,
year1,month1,day6,date6,user4136,produit116,event_name1,,
year1,month1,day7,date7,user4204,produit116,event_name1,,
year1,month1,day1,date1,user4269,produit116,event_name1,,
year1,month1,day6,date6,user4508,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4579,produit116,event_name1,,
year1,month1,day4,date4,user4719,produit116,event_name1,,
year1,month1,day4,date4,user4719,produit116,event_name1,,
year1,month1,day1,date1,user4975,produit116,event_name1,,
year1,month1,day4,date4,user5062,produit116,event_name1,,
year1,month1,day7,date7,user5091,produit116,event_name1,,
year1,month1,day5,date5,user5134,produit116,event_name1,,
year1,month1,day1,date1,user5355,produit116,event_name1,,
year1,month1,day8,date8,user5399,produit116,event_name1,,
year1,month1,day3,date3,user5485,produit116,event_name1,,
year1,month1,day2,date2,user5589,produit116,event_name1,,
year1,month1,day3,date3,user5632,produit116,event_name1,,
year1,month1,day4,date4,user5632,produit116,event_name1,,
year1,month1,day4,date4,user5632,produit116,event_name1,,
year1,month1,day5,date5,user5837,produit116,event_name1,,
year1,month1,day3,date3,user6066,produit116,event_name1,,
year1,month1,day5,date5,user6068,produit116,event_name1,,
year1,month1,day1,date1,user6247,produit116,event_name1,,
year1,month1,day7,date7,user6443,produit116,event_name1,,
year1,month1,day7,date7,user6668,produit116,event_name1,,
year1,month1,day1,date1,user6691,produit116,event_name1,,
year1,month1,day8,date8,user6691,produit116,event_name1,,
year1,month1,day7,date7,user6827,produit116,event_name1,,
year1,month1,day7,date7,user7204,produit116,event_name1,,
year1,month1,day3,date3,user7222,produit116,event_name1,,
